,symbol,optionType,expiration,strike,lastPrice,lastTradeDate,inTheMoney,maturity,S0,sigma,returns,method
8255,^SPX,calls,2024-03-15,3800.0,652.3,2023-11-09,True,127,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8256,^SPX,calls,2024-03-15,3925.0,554.64,2023-11-09,True,127,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8257,^SPX,calls,2024-03-15,4260.0,246.57,2023-11-09,True,127,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8258,^SPX,puts,2024-03-15,1000.0,0.2,2023-11-09,False,127,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8259,^SPX,puts,2024-03-15,2875.0,5.0,2023-11-09,False,127,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8260,^SPX,puts,2024-03-15,3350.0,11.67,2023-11-09,False,127,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8261,^SPX,puts,2024-03-15,4825.0,414.57,2023-11-09,True,127,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8262,^SPX,puts,2024-03-15,4950.0,532.03,2023-11-09,True,127,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8263,^SPX,puts,2024-03-15,5050.0,625.3,2023-11-09,True,127,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8264,^SPX,calls,2024-03-28,4360.0,210.9,2023-11-09,True,140,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8265,^SPX,calls,2024-03-28,4640.0,61.74,2023-11-09,False,140,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8266,^SPX,puts,2024-03-28,2300.0,3.0,2023-11-09,False,140,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8267,^SPX,puts,2024-03-28,3050.0,7.31,2023-11-09,False,140,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8268,^SPX,puts,2024-03-28,4040.0,59.0,2023-11-09,False,140,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8269,^SPX,puts,2024-03-28,4335.0,125.7,2023-11-09,False,140,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8270,^SPX,puts,2024-03-28,4975.0,526.11,2023-11-09,True,140,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8271,^SPX,calls,2024-04-19,4140.0,395.4,2023-11-09,True,162,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8272,^SPX,calls,2024-04-19,4325.0,254.17,2023-11-09,True,162,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8273,^SPX,puts,2024-04-19,3660.0,26.4,2023-11-09,False,162,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8274,^SPX,calls,2024-04-30,3710.0,765.43,2023-11-09,True,173,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8275,^SPX,calls,2024-04-30,4325.0,258.45,2023-11-09,True,173,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8276,^SPX,puts,2024-04-30,3725.0,34.0,2023-11-09,False,173,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8277,^SPX,calls,2024-05-17,3900.0,619.12,2023-11-09,True,190,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8278,^SPX,calls,2024-05-17,4225.0,346.59,2023-11-09,True,190,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8279,^SPX,puts,2024-05-17,2650.0,8.04,2023-11-09,False,190,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8280,^SPX,calls,2024-06-21,3975.0,583.5,2023-11-09,True,225,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8281,^SPX,calls,2024-06-21,4225.0,362.47,2023-11-09,True,225,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8282,^SPX,puts,2024-06-28,3475.0,31.0,2023-11-09,False,232,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8283,^SPX,calls,2024-08-16,4325.0,357.2,2023-11-09,True,281,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8284,^SPX,puts,2024-08-16,4625.0,283.92,2023-11-09,True,281,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8285,^SPX,calls,2024-09-20,4150.0,508.23,2023-11-09,True,316,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8286,^SPX,puts,2024-09-20,3250.0,34.02,2023-11-09,False,316,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8287,^SPX,calls,2024-09-30,4350.0,355.01,2023-11-09,True,326,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8288,^SPX,calls,2024-09-30,4375.0,338.64,2023-11-09,True,326,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8289,^SPX,calls,2024-09-30,5200.0,26.9,2023-11-09,False,326,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8290,^SPX,calls,2024-09-30,5250.0,21.3,2023-11-09,False,326,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8291,^SPX,puts,2024-09-30,1600.0,4.69,2023-11-09,False,326,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8292,^SPX,puts,2024-09-30,2200.0,9.26,2023-11-09,False,326,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8293,^SPX,puts,2024-09-30,4775.0,357.58,2023-11-09,True,326,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8294,^SPX,puts,2024-09-30,4800.0,371.33,2023-11-09,True,326,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8295,^SPX,calls,2024-10-18,3000.0,1508.27,2023-11-09,True,344,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8296,^SPX,calls,2024-10-18,4250.0,433.4,2023-11-09,True,344,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8297,^SPX,calls,2024-10-18,7000.0,0.25,2023-11-09,False,344,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8298,^SPX,puts,2024-10-18,3000.0,25.3,2023-11-09,False,344,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8299,^SPX,puts,2024-11-15,3675.0,78.1,2023-11-09,False,372,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8300,^SPX,puts,2024-11-15,4750.0,352.64,2023-11-09,True,372,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8301,^SPX,puts,2024-11-15,5100.0,570.0,2023-11-09,True,372,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8302,^SPX,calls,2024-12-20,3950.0,696.1,2023-11-09,True,407,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8303,^SPX,calls,2024-12-20,3975.0,676.1,2023-11-09,True,407,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8304,^SPX,puts,2024-12-20,2750.0,24.95,2023-11-09,False,407,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8305,^SPX,calls,2025-01-17,4300.0,460.88,2023-11-09,True,435,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8306,^SPX,calls,2025-01-17,4575.0,294.9,2023-11-09,False,435,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8307,^SPX,calls,2025-01-17,4675.0,252.4,2023-11-09,False,435,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8308,^SPX,calls,2025-01-17,5250.0,52.0,2023-11-09,False,435,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8309,^SPX,calls,2025-01-17,7600.0,0.5,2023-11-09,False,435,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8310,^SPX,puts,2025-01-17,3275.0,49.6,2023-11-09,False,435,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8311,^SPX,puts,2025-01-17,4075.0,160.8,2023-11-09,False,435,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8312,^SPX,puts,2025-01-17,4325.0,222.8,2023-11-09,False,435,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8313,^SPX,puts,2025-01-17,4375.0,222.51,2023-11-09,False,435,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8314,^SPX,puts,2025-01-17,4525.0,287.57,2023-11-09,False,435,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8315,^SPX,calls,2025-06-20,200.0,4074.0,2023-11-09,True,589,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8316,^SPX,puts,2025-06-20,3150.0,59.3,2023-11-09,False,589,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8317,^SPX,puts,2025-06-20,3300.0,71.4,2023-11-09,False,589,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8318,^SPX,puts,2025-06-20,3350.0,74.7,2023-11-09,False,589,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8319,^SPX,puts,2025-06-20,3450.0,84.7,2023-11-09,False,589,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8320,^SPX,puts,2025-06-20,3650.0,112.8,2023-11-09,False,589,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8321,^SPX,calls,2026-12-18,5300.0,314.85,2023-11-09,False,1135,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8322,^SPX,puts,2026-12-18,3200.0,118.9,2023-11-09,False,1135,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8323,^SPX,puts,2026-12-18,4800.0,486.89,2023-11-09,True,1135,4347.35009765625,0.2192301674112201,0.08843560176725851,E
8324,^SPX,calls,2023-11-21,4090.0,295.77,2023-11-07,True,14,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8325,^SPX,calls,2023-11-21,4110.0,277.4,2023-11-07,True,14,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8326,^SPX,calls,2023-11-21,4160.0,227.5,2023-11-07,True,14,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8327,^SPX,calls,2023-11-24,4145.0,251.33,2023-11-07,True,17,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8328,^SPX,calls,2023-11-24,5600.0,0.05,2023-11-07,False,17,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8329,^SPX,calls,2023-11-27,3900.0,487.0,2023-11-07,True,20,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8330,^SPX,calls,2023-11-27,4070.0,296.2,2023-11-07,True,20,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8331,^SPX,puts,2023-11-27,2400.0,0.05,2023-11-07,False,20,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8332,^SPX,calls,2023-11-28,3000.0,1384.7,2023-11-07,True,21,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8333,^SPX,calls,2023-11-28,4190.0,202.37,2023-11-07,True,21,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8334,^SPX,calls,2023-11-28,4195.0,197.0,2023-11-07,True,21,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8335,^SPX,calls,2023-11-28,4220.0,180.98,2023-11-07,True,21,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8336,^SPX,calls,2023-11-29,4150.0,239.57,2023-11-07,True,22,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8337,^SPX,calls,2023-11-29,4175.0,216.03,2023-11-07,True,22,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8338,^SPX,calls,2023-11-29,4180.0,211.48,2023-11-07,True,22,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8339,^SPX,calls,2023-11-29,4185.0,206.57,2023-11-07,True,22,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8340,^SPX,calls,2023-11-29,4195.0,197.57,2023-11-07,True,22,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8341,^SPX,calls,2023-11-29,4205.0,188.67,2023-11-07,True,22,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8342,^SPX,calls,2023-11-29,4215.0,180.43,2023-11-07,True,22,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8343,^SPX,calls,2023-11-29,4230.0,167.19,2023-11-07,True,22,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8344,^SPX,calls,2023-11-29,4290.0,109.59,2023-11-07,True,22,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8345,^SPX,calls,2023-11-29,4295.0,105.76,2023-11-07,True,22,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8346,^SPX,calls,2023-11-29,4305.0,98.3,2023-11-07,True,22,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8347,^SPX,calls,2023-11-30,3000.0,1387.6,2023-11-07,True,23,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8348,^SPX,calls,2023-11-30,3820.0,569.0,2023-11-07,True,23,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8349,^SPX,puts,2023-11-30,2200.0,0.05,2023-11-07,False,23,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8350,^SPX,puts,2023-11-30,4790.0,406.66,2023-11-07,True,23,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8351,^SPX,puts,2023-11-30,4820.0,436.42,2023-11-07,True,23,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8352,^SPX,puts,2023-11-30,5000.0,605.82,2023-11-07,True,23,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8353,^SPX,calls,2023-12-01,4185.0,208.98,2023-11-07,True,24,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8354,^SPX,calls,2023-12-04,4205.0,193.88,2023-11-07,True,27,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8355,^SPX,calls,2023-12-04,4225.0,177.49,2023-11-07,True,27,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8356,^SPX,calls,2023-12-04,4270.0,129.91,2023-11-07,True,27,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8357,^SPX,puts,2023-12-04,4040.0,5.62,2023-11-07,False,27,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8358,^SPX,calls,2023-12-06,4325.0,106.29,2023-11-07,True,29,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8359,^SPX,calls,2023-12-07,4260.0,139.87,2023-11-07,True,30,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8360,^SPX,calls,2023-12-08,3925.0,472.85,2023-11-07,True,31,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8361,^SPX,calls,2023-12-08,3930.0,445.56,2023-11-07,True,31,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8362,^SPX,calls,2023-12-08,3990.0,407.35,2023-11-07,True,31,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8363,^SPX,calls,2023-12-08,4025.0,353.97,2023-11-07,True,31,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8364,^SPX,calls,2023-12-08,4040.0,359.15,2023-11-07,True,31,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8365,^SPX,calls,2023-12-08,4100.0,283.38,2023-11-07,True,31,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8366,^SPX,calls,2023-12-08,4130.0,260.32,2023-11-07,True,31,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8367,^SPX,calls,2023-12-08,4315.0,115.77,2023-11-07,True,31,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8368,^SPX,calls,2023-12-11,3850.0,548.49,2023-11-07,True,34,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8369,^SPX,calls,2023-12-11,4100.0,306.99,2023-11-07,True,34,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8370,^SPX,puts,2023-12-11,2000.0,0.05,2023-11-07,False,34,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8371,^SPX,calls,2023-12-13,4310.0,129.5,2023-11-07,True,36,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8372,^SPX,calls,2023-12-13,4380.0,73.21,2023-11-07,True,36,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8373,^SPX,calls,2023-12-14,4310.0,132.22,2023-11-07,True,37,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8374,^SPX,calls,2023-12-15,400.0,3969.43,2023-11-07,True,38,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8375,^SPX,calls,2023-12-15,3950.0,429.39,2023-11-07,True,38,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8376,^SPX,puts,2023-12-15,100.0,0.05,2023-11-07,False,38,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8377,^SPX,puts,2023-12-15,2550.0,0.25,2023-11-07,False,38,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8378,^SPX,calls,2023-12-21,4280.0,154.47,2023-11-07,True,44,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8379,^SPX,puts,2023-12-21,1600.0,0.07,2023-11-07,False,44,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8380,^SPX,puts,2023-12-21,2400.0,0.25,2023-11-07,False,44,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8381,^SPX,calls,2023-12-22,4225.0,196.69,2023-11-07,True,45,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8382,^SPX,calls,2023-12-22,4280.0,156.24,2023-11-07,True,45,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8383,^SPX,calls,2023-12-29,4050.0,355.2,2023-11-07,True,52,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8384,^SPX,calls,2023-12-29,5090.0,0.2,2023-11-07,False,52,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8385,^SPX,calls,2024-01-19,1700.0,2684.9,2023-11-07,True,73,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8386,^SPX,calls,2024-01-19,3000.0,1403.75,2023-11-07,True,73,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8387,^SPX,calls,2024-01-19,3700.0,717.54,2023-11-07,True,73,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8388,^SPX,calls,2024-01-19,3900.0,522.36,2023-11-07,True,73,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8389,^SPX,calls,2024-01-19,4190.0,251.59,2023-11-07,True,73,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8390,^SPX,calls,2024-01-19,4245.0,209.97,2023-11-07,True,73,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8391,^SPX,calls,2024-01-19,4275.0,201.71,2023-11-07,True,73,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8392,^SPX,puts,2024-01-19,1000.0,0.05,2023-11-07,False,73,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8393,^SPX,calls,2024-01-31,4170.0,299.2,2023-11-07,True,85,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8394,^SPX,calls,2024-01-31,4270.0,218.76,2023-11-07,True,85,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8395,^SPX,calls,2024-02-16,200.0,4145.27,2023-11-07,True,101,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8396,^SPX,calls,2024-02-16,4010.0,430.79,2023-11-07,True,101,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8397,^SPX,calls,2024-02-16,4085.0,385.82,2023-11-07,True,101,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8398,^SPX,calls,2024-02-16,4315.0,194.16,2023-11-07,True,101,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8399,^SPX,calls,2024-02-16,4335.0,180.4,2023-11-07,True,101,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8400,^SPX,calls,2024-02-29,4225.0,284.57,2023-11-07,True,114,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8401,^SPX,calls,2024-02-29,4575.0,63.53,2023-11-07,False,114,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8402,^SPX,puts,2024-02-29,3475.0,10.9,2023-11-07,False,114,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8403,^SPX,puts,2024-02-29,4160.0,60.8,2023-11-07,False,114,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8404,^SPX,calls,2024-03-15,3500.0,937.9,2023-11-07,True,129,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8405,^SPX,calls,2024-03-15,4110.0,382.89,2023-11-07,True,129,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8406,^SPX,calls,2024-03-15,4160.0,332.85,2023-11-07,True,129,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8407,^SPX,puts,2024-03-15,3225.0,8.8,2023-11-07,False,129,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8408,^SPX,calls,2024-03-28,4545.0,102.88,2023-11-07,True,142,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8409,^SPX,puts,2024-03-28,3735.0,27.42,2023-11-07,False,142,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8410,^SPX,puts,2024-03-28,3865.0,36.37,2023-11-07,False,142,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8411,^SPX,puts,2024-03-28,3890.0,38.84,2023-11-07,False,142,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8412,^SPX,puts,2024-03-28,3970.0,45.79,2023-11-07,False,142,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8413,^SPX,puts,2024-03-28,3995.0,48.54,2023-11-07,False,142,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8414,^SPX,puts,2024-03-28,4020.0,52.0,2023-11-07,False,142,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8415,^SPX,puts,2024-03-28,4035.0,54.25,2023-11-07,False,142,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8416,^SPX,puts,2024-03-28,4395.0,132.2,2023-11-07,False,142,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8417,^SPX,puts,2024-03-28,4430.0,144.55,2023-11-07,False,142,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8418,^SPX,puts,2024-03-28,4540.0,197.2,2023-11-07,False,142,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8419,^SPX,calls,2024-04-19,3950.0,544.31,2023-11-07,True,164,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8420,^SPX,calls,2024-04-19,4490.0,151.5,2023-11-07,True,164,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8421,^SPX,puts,2024-04-19,4675.0,270.49,2023-11-07,True,164,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8422,^SPX,puts,2024-04-19,4680.0,273.64,2023-11-07,True,164,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8423,^SPX,puts,2024-04-30,3600.0,26.64,2023-11-07,False,175,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8424,^SPX,puts,2024-04-30,4130.0,80.9,2023-11-07,False,175,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8425,^SPX,puts,2024-04-30,4310.0,120.01,2023-11-07,False,175,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8426,^SPX,calls,2024-06-21,3950.0,601.1,2023-11-07,True,227,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8427,^SPX,calls,2024-06-28,4325.0,311.5,2023-11-07,True,234,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8428,^SPX,puts,2024-06-28,3325.0,25.33,2023-11-07,False,234,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8429,^SPX,puts,2024-06-28,3450.0,30.76,2023-11-07,False,234,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8430,^SPX,calls,2024-07-19,1000.0,3376.62,2023-11-07,True,255,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8431,^SPX,calls,2024-07-19,2000.0,2419.17,2023-11-07,True,255,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8432,^SPX,calls,2024-08-16,1000.0,3380.37,2023-11-07,True,283,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8433,^SPX,calls,2024-08-16,2000.0,2427.3,2023-11-07,True,283,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8434,^SPX,calls,2024-08-16,6800.0,0.2,2023-11-07,False,283,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8435,^SPX,calls,2024-09-30,3500.0,1043.4,2023-11-07,True,328,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8436,^SPX,puts,2024-09-30,2500.0,13.17,2023-11-07,False,328,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8437,^SPX,puts,2024-09-30,2600.0,15.19,2023-11-07,False,328,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8438,^SPX,puts,2024-09-30,3300.0,37.41,2023-11-07,False,328,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8439,^SPX,puts,2024-09-30,4700.0,326.32,2023-11-07,True,328,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8440,^SPX,puts,2024-09-30,5200.0,658.3,2023-11-07,True,328,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8441,^SPX,calls,2024-10-18,4375.0,370.93,2023-11-07,True,346,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8442,^SPX,calls,2024-10-18,4825.0,128.17,2023-11-07,False,346,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8443,^SPX,puts,2024-11-15,4650.0,312.06,2023-11-07,True,374,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8444,^SPX,puts,2024-11-15,5150.0,623.7,2023-11-07,True,374,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8445,^SPX,calls,2024-12-20,3000.0,1526.0,2023-11-07,True,409,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8446,^SPX,calls,2024-12-20,3900.0,758.2,2023-11-07,True,409,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8447,^SPX,calls,2024-12-20,9000.0,0.25,2023-11-07,False,409,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8448,^SPX,puts,2024-12-20,3250.0,46.5,2023-11-07,False,409,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8449,^SPX,calls,2025-01-17,7400.0,0.4,2023-11-07,False,437,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8450,^SPX,puts,2025-01-17,2800.0,27.65,2023-11-07,False,437,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8451,^SPX,puts,2025-01-17,3325.0,53.78,2023-11-07,False,437,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8452,^SPX,puts,2025-01-17,3350.0,56.45,2023-11-07,False,437,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8453,^SPX,puts,2025-01-17,3425.0,62.1,2023-11-07,False,437,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8454,^SPX,puts,2025-01-17,3450.0,64.3,2023-11-07,False,437,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8455,^SPX,puts,2025-01-17,3675.0,88.2,2023-11-07,False,437,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8456,^SPX,puts,2025-01-17,3775.0,101.5,2023-11-07,False,437,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8457,^SPX,puts,2025-01-17,3825.0,108.9,2023-11-07,False,437,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8458,^SPX,puts,2025-01-17,3875.0,116.4,2023-11-07,False,437,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8459,^SPX,puts,2025-01-17,4275.0,201.8,2023-11-07,False,437,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8460,^SPX,calls,2025-06-20,3500.0,1184.82,2023-11-07,True,591,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8461,^SPX,calls,2025-12-19,3500.0,1248.5,2023-11-07,True,773,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8462,^SPX,puts,2026-12-18,3700.0,195.0,2023-11-07,False,1137,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8463,^SPX,puts,2027-12-17,3200.0,144.48,2023-11-07,False,1501,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8464,^SPX,puts,2028-12-15,400.0,2.0,2023-11-07,False,1865,4378.3798828125,0.2193711561216147,0.0900242646034854,E
8465,^SPX,calls,2023-11-21,4175.0,224.64,2023-11-13,True,8,4411.5498046875,0.21916310039327552,0.09127041023609286,E
