,symbol,optionType,expiration,strike,lastPrice,lastTradeDate,inTheMoney,maturity,S0,sigma,returns,method,LSMC_est_price,LSMC_perc_error,BIN_est_price,BIN_perc_error,BS_est_price,BS_perc_error,MJD_est_price,MJD_perc_error
0,AAPL,calls,2023-11-24,50.0,141.35,2023-11-20,True,4,191.4499969482422,0.3315848286817415,0.27052823435811824,A,141.74027743901925,-0.0027610713761532196,141.47919389975448,-0.0009139999982630581,,,,
1,AAPL,calls,2023-11-24,110.0,81.5,2023-11-20,True,4,191.4499969482422,0.3315848286817415,0.27052823435811824,A,81.82887371828446,-0.0040352603470485355,81.5142302415692,-0.00017460419103306,,,,
2,AAPL,calls,2023-11-24,140.0,51.78,2023-11-20,True,4,191.4499969482422,0.3315848286817415,0.27052823435811824,A,52.00808727542526,-0.004404930000487831,51.53174841247655,0.004794352791105607,,,,
3,AAPL,calls,2023-11-24,145.0,46.85,2023-11-20,True,4,191.4499969482422,0.3315848286817415,0.27052823435811824,A,46.88744572073877,-0.0007992683188637438,46.534668107627766,0.006730670061307049,,,,
4,AAPL,calls,2023-11-24,167.5,23.46,2023-11-20,True,4,191.4499969482422,0.3315848286817415,0.27052823435811824,A,24.338944561432335,-0.037465667580235895,24.047806735808287,-0.025055700588588487,,,,
5,AAPL,calls,2023-11-24,210.0,0.01,2023-11-20,False,4,191.4499969482422,0.3315848286817415,0.27052823435811824,A,0.007360411739494054,0.26395882605059456,0.0,1.0,,,,
6,AAPL,calls,2023-11-24,225.0,0.01,2023-11-20,False,4,191.4499969482422,0.3315848286817415,0.27052823435811824,A,0.0,1.0,0.0,1.0,,,,
7,AAPL,calls,2023-11-24,245.0,0.01,2023-11-20,False,4,191.4499969482422,0.3315848286817415,0.27052823435811824,A,0.0,1.0,0.0,1.0,,,,
8,AAPL,puts,2023-11-24,135.0,0.01,2023-11-20,False,4,191.4499969482422,0.3315848286817415,0.27052823435811824,A,0.0,1.0,0.0,1.0,,,,
9,AAPL,puts,2023-11-24,207.5,16.35,2023-11-20,True,4,191.4499969482422,0.3315848286817415,0.27052823435811824,A,16.085808681998046,0.01615849039767313,16.050003051757812,0.01834843720135712,,,,
10,AAPL,puts,2023-11-24,230.0,38.84,2023-11-20,True,4,191.4499969482422,0.3315848286817415,0.27052823435811824,A,38.61519991818972,0.00578784968615568,38.55000305175781,0.007466450778635193,,,,
11,AAPL,puts,2023-11-24,240.0,48.9,2023-11-20,True,4,191.4499969482422,0.3315848286817415,0.27052823435811824,A,48.82404438312245,0.0015532845987229116,48.55000305175781,0.007157401804543682,,,,
12,AAPL,calls,2023-12-01,130.0,61.65,2023-11-20,True,11,191.4499969482422,0.3315848286817415,0.27052823435811824,A,61.56959842641448,0.001304161777542884,61.65864850282174,-0.00014028390627319473,,,,
13,AAPL,calls,2023-12-01,140.0,51.7,2023-11-20,True,11,191.4499969482422,0.3315848286817415,0.27052823435811824,A,52.031581676695964,-0.00641357208309403,51.67469862240479,0.0004893883480698775,,,,
14,AAPL,calls,2023-12-01,215.0,0.01,2023-11-20,False,11,191.4499969482422,0.3315848286817415,0.27052823435811824,A,0.11960785260524877,-10.960785260524878,0.08103422266128721,-7.103422266128721,,,,
15,AAPL,calls,2023-12-01,220.0,0.01,2023-11-20,False,11,191.4499969482422,0.3315848286817415,0.27052823435811824,A,0.050058607610202845,-4.005860761020284,0.020624944546709892,-1.0624944546709891,,,,
16,AAPL,calls,2023-12-01,225.0,0.01,2023-11-20,False,11,191.4499969482422,0.3315848286817415,0.27052823435811824,A,0.007406205547436365,0.2593794452563635,0.0011732323297925246,0.8826767670207475,,,,
17,AAPL,puts,2023-12-01,105.0,0.01,2023-11-20,False,11,191.4499969482422,0.3315848286817415,0.27052823435811824,A,0.0,1.0,0.0,1.0,,,,
18,AAPL,calls,2023-12-08,140.0,52.09,2023-11-20,True,18,191.4499969482422,0.3315848286817415,0.27052823435811824,A,52.76969614261775,-0.013048495730807127,51.817502784460494,0.005231276934910911,,,,
19,AAPL,calls,2023-12-08,165.0,27.0,2023-11-20,True,18,191.4499969482422,0.3315848286817415,0.27052823435811824,A,26.286857920717445,0.026412669603057597,26.95875322443016,0.00152765835443847,,,,
20,AAPL,calls,2023-12-08,225.0,0.02,2023-11-20,False,18,191.4499969482422,0.3315848286817415,0.27052823435811824,A,0.12344719431744404,-5.172359715872202,0.07425141371999047,-2.7125706859995233,,,,
21,AAPL,puts,2023-12-08,120.0,0.02,2023-11-20,False,18,191.4499969482422,0.3315848286817415,0.27052823435811824,A,0.0,1.0,0.0,1.0,,,,
22,AAPL,puts,2023-12-08,125.0,0.02,2023-11-20,False,18,191.4499969482422,0.3315848286817415,0.27052823435811824,A,0.0,1.0,0.0,1.0,,,,
23,AAPL,puts,2023-12-08,130.0,0.02,2023-11-20,False,18,191.4499969482422,0.3315848286817415,0.27052823435811824,A,0.0,1.0,0.0,1.0,,,,
24,AAPL,calls,2023-12-15,120.0,71.79,2023-11-20,True,25,191.4499969482422,0.3315848286817415,0.27052823435811824,A,72.04089122749589,-0.0034947935296821917,71.88728046219767,-0.0013550698174907268,,,,
