symbol,expiration,optionType,strike,lastPrice,inTheMoney
nflx,2024-02-16,puts,295.0,1.2,False
nflx,2024-02-16,puts,300.0,1.36,False
nflx,2024-02-16,puts,305.0,2.16,False
nflx,2024-02-16,puts,310.0,2.77,False
nflx,2024-02-16,puts,315.0,3.09,False
nflx,2024-02-16,puts,320.0,2.35,False
nflx,2024-02-16,puts,325.0,2.52,False
nflx,2024-02-16,puts,330.0,3.45,False
nflx,2024-02-16,puts,335.0,3.55,False
nflx,2024-02-16,puts,340.0,3.5,False
nflx,2024-02-16,puts,345.0,5.0,False
nflx,2024-02-16,puts,350.0,4.4,False
nflx,2024-02-16,puts,355.0,4.98,False
nflx,2024-02-16,puts,360.0,5.49,False
nflx,2024-02-16,puts,365.0,5.97,False
nflx,2024-02-16,puts,370.0,6.79,False
nflx,2024-02-16,puts,375.0,7.5,False
nflx,2024-02-16,puts,380.0,8.57,False
nflx,2024-02-16,puts,385.0,9.77,False
nflx,2024-02-16,puts,390.0,10.22,False
nflx,2024-02-16,puts,395.0,11.38,False
nflx,2024-02-16,puts,400.0,12.55,False
nflx,2024-02-16,puts,405.0,13.75,False
nflx,2024-02-16,puts,410.0,15.13,False
nflx,2024-02-16,puts,415.0,16.45,False
nflx,2024-02-16,puts,420.0,17.95,False
nflx,2024-02-16,puts,425.0,20.75,False
nflx,2024-02-16,puts,430.0,21.8,False
nflx,2024-02-16,puts,435.0,24.25,False
nflx,2024-02-16,puts,440.0,26.0,False
nflx,2024-02-16,puts,445.0,28.15,True
nflx,2024-02-16,puts,450.0,30.49,True
nflx,2024-02-16,puts,455.0,32.55,True
nflx,2024-02-16,puts,460.0,37.0,True
nflx,2024-02-16,puts,465.0,39.35,True
nflx,2024-02-16,puts,470.0,41.6,True
nflx,2024-02-16,puts,475.0,44.6,True
nflx,2024-02-16,puts,480.0,56.5,True
nflx,2024-02-16,puts,500.0,63.0,True
nflx,2024-02-16,puts,505.0,83.76,True
nflx,2024-02-16,puts,515.0,73.75,True
nflx,2024-02-16,puts,520.0,83.41,True
nflx,2024-02-16,puts,525.0,81.49,True
nflx,2024-02-16,puts,530.0,125.78,True
nflx,2024-02-16,puts,535.0,99.8,True
nflx,2024-02-16,puts,560.0,149.11,True
nflx,2024-02-16,puts,600.0,154.44,True
nflx,2024-03-15,calls,5.0,397.02,True
nflx,2024-03-15,calls,10.0,397.29,True
nflx,2024-03-15,calls,15.0,387.27,True
nflx,2024-03-15,calls,20.0,432.75,True
nflx,2024-03-15,calls,30.0,404.31,True
nflx,2024-03-15,calls,40.0,362.4,True
nflx,2024-03-15,calls,100.0,281.8,True
nflx,2024-03-15,calls,165.0,272.54,True
nflx,2024-03-15,calls,195.0,212.51,True
nflx,2024-03-15,calls,200.0,241.45,True
nflx,2024-03-15,calls,205.0,199.7,True
nflx,2024-03-15,calls,210.0,218.6,True
nflx,2024-03-15,calls,215.0,193.33,True
nflx,2024-03-15,calls,220.0,227.95,True
nflx,2024-03-15,calls,230.0,178.85,True
nflx,2024-03-15,calls,235.0,153.39,True
nflx,2024-03-15,calls,240.0,144.1,True
nflx,2024-03-15,calls,245.0,197.34,True
nflx,2024-03-15,calls,250.0,110.98,True
nflx,2024-03-15,calls,255.0,159.45,True
nflx,2024-03-15,calls,260.0,160.0,True
nflx,2024-03-15,calls,265.0,177.9,True
nflx,2024-03-15,calls,270.0,151.05,True
nflx,2024-03-15,calls,275.0,100.4,True
nflx,2024-03-15,calls,280.0,170.02,True
nflx,2024-03-15,calls,285.0,136.35,True
nflx,2024-03-15,calls,290.0,139.55,True
nflx,2024-03-15,calls,295.0,119.94,True
nflx,2024-03-15,calls,300.0,149.61,True
nflx,2024-03-15,calls,305.0,109.0,True
nflx,2024-03-15,calls,310.0,131.61,True
nflx,2024-03-15,calls,315.0,129.9,True
nflx,2024-03-15,calls,320.0,130.58,True
nflx,2024-03-15,calls,325.0,129.32,True
nflx,2024-03-15,calls,330.0,119.15,True
nflx,2024-03-15,calls,335.0,112.21,True
nflx,2024-03-15,calls,340.0,109.15,True
nflx,2024-03-15,calls,345.0,102.64,True
nflx,2024-03-15,calls,350.0,100.52,True
nflx,2024-03-15,calls,355.0,93.2,True
nflx,2024-03-15,calls,360.0,100.42,True
nflx,2024-03-15,calls,365.0,88.97,True
nflx,2024-03-15,calls,370.0,90.24,True
nflx,2024-03-15,calls,375.0,86.04,True
nflx,2024-03-15,calls,380.0,80.37,True
nflx,2024-03-15,calls,385.0,73.55,True
nflx,2024-03-15,calls,390.0,75.55,True
nflx,2024-03-15,calls,395.0,68.0,True
nflx,2024-03-15,calls,400.0,68.45,True
nflx,2024-03-15,calls,405.0,63.53,True
nflx,2024-03-15,calls,410.0,59.75,True
nflx,2024-03-15,calls,415.0,57.85,True
nflx,2024-03-15,calls,420.0,55.72,True
nflx,2024-03-15,calls,425.0,51.22,True
nflx,2024-03-15,calls,430.0,49.07,True
nflx,2024-03-15,calls,435.0,45.21,True
nflx,2024-03-15,calls,440.0,43.2,True
nflx,2024-03-15,calls,445.0,40.3,False
nflx,2024-03-15,calls,450.0,37.05,False
nflx,2024-03-15,calls,455.0,34.75,False
nflx,2024-03-15,calls,460.0,32.52,False
nflx,2024-03-15,calls,465.0,29.1,False
nflx,2024-03-15,calls,470.0,28.2,False
nflx,2024-03-15,calls,475.0,25.7,False
nflx,2024-03-15,calls,480.0,24.14,False
nflx,2024-03-15,calls,485.0,22.16,False
nflx,2024-03-15,calls,490.0,21.5,False
nflx,2024-03-15,calls,495.0,19.35,False
nflx,2024-03-15,calls,500.0,16.95,False
nflx,2024-03-15,calls,505.0,16.0,False
nflx,2024-03-15,calls,510.0,14.8,False
nflx,2024-03-15,calls,515.0,13.66,False
nflx,2024-03-15,calls,520.0,12.5,False
nflx,2024-03-15,calls,525.0,11.48,False
nflx,2024-03-15,calls,530.0,9.4,False
nflx,2024-03-15,calls,535.0,8.79,False
nflx,2024-03-15,calls,540.0,9.08,False
nflx,2024-03-15,calls,545.0,5.6,False
nflx,2024-03-15,calls,550.0,7.42,False
nflx,2024-03-15,calls,555.0,7.0,False
nflx,2024-03-15,calls,560.0,6.2,False
nflx,2024-03-15,calls,565.0,5.62,False
nflx,2024-03-15,calls,570.0,5.05,False
nflx,2024-03-15,calls,575.0,4.71,False
nflx,2024-03-15,calls,580.0,4.4,False
nflx,2024-03-15,calls,585.0,3.35,False
nflx,2024-03-15,calls,590.0,3.1,False
nflx,2024-03-15,calls,595.0,3.15,False
nflx,2024-03-15,calls,600.0,2.97,False
nflx,2024-03-15,calls,605.0,1.42,False
nflx,2024-03-15,calls,610.0,2.45,False
nflx,2024-03-15,calls,615.0,0.82,False
nflx,2024-03-15,calls,620.0,1.92,False
nflx,2024-03-15,calls,625.0,1.57,False
nflx,2024-03-15,calls,630.0,1.47,False
nflx,2024-03-15,calls,635.0,0.83,False
nflx,2024-03-15,calls,640.0,1.4,False
nflx,2024-03-15,calls,645.0,1.25,False
nflx,2024-03-15,calls,650.0,1.23,False
nflx,2024-03-15,calls,655.0,1.02,False
nflx,2024-03-15,calls,660.0,0.75,False
nflx,2024-03-15,calls,665.0,0.95,False
nflx,2024-03-15,calls,670.0,4.25,False
nflx,2024-03-15,calls,675.0,0.61,False
nflx,2024-03-15,calls,680.0,0.53,False
nflx,2024-03-15,calls,685.0,0.74,False
nflx,2024-03-15,calls,690.0,1.42,False
nflx,2024-03-15,calls,695.0,0.51,False
nflx,2024-03-15,calls,700.0,0.67,False
nflx,2024-03-15,calls,705.0,0.53,False
nflx,2024-03-15,calls,710.0,1.27,False
nflx,2024-03-15,calls,715.0,0.39,False
nflx,2024-03-15,calls,720.0,0.34,False
nflx,2024-03-15,calls,725.0,0.75,False
nflx,2024-03-15,calls,730.0,0.14,False
nflx,2024-03-15,calls,735.0,0.31,False
nflx,2024-03-15,calls,740.0,0.95,False
nflx,2024-03-15,calls,745.0,2.47,False
nflx,2024-03-15,calls,750.0,0.29,False
nflx,2024-03-15,calls,755.0,0.33,False
nflx,2024-03-15,calls,760.0,1.48,False
nflx,2024-03-15,calls,765.0,1.72,False
nflx,2024-03-15,calls,770.0,3.5,False
nflx,2024-03-15,calls,775.0,0.19,False
nflx,2024-03-15,calls,780.0,1.74,False
nflx,2024-03-15,calls,785.0,0.4,False
nflx,2024-03-15,calls,790.0,1.66,False
nflx,2024-03-15,calls,795.0,2.72,False
nflx,2024-03-15,calls,800.0,0.16,False
nflx,2024-03-15,calls,805.0,1.46,False
nflx,2024-03-15,calls,815.0,0.13,False
nflx,2024-03-15,calls,820.0,0.63,False
nflx,2024-03-15,calls,825.0,0.1,False
nflx,2024-03-15,calls,840.0,0.07,False
nflx,2024-03-15,calls,845.0,0.07,False
nflx,2024-03-15,calls,850.0,0.1,False
nflx,2024-03-15,calls,860.0,1.07,False
nflx,2024-03-15,calls,880.0,0.59,False
nflx,2024-03-15,calls,890.0,0.69,False
nflx,2024-03-15,calls,900.0,0.15,False
nflx,2024-03-15,calls,910.0,0.01,False
nflx,2024-03-15,calls,920.0,0.09,False
nflx,2024-03-15,calls,930.0,0.07,False
nflx,2024-03-15,calls,940.0,0.25,False
nflx,2024-03-15,calls,950.0,0.06,False
nflx,2024-03-15,calls,960.0,0.05,False
nflx,2024-03-15,puts,15.0,0.01,False
nflx,2024-03-15,puts,50.0,0.01,False
nflx,2024-03-15,puts,55.0,0.08,False
nflx,2024-03-15,puts,60.0,0.01,False
nflx,2024-03-15,puts,65.0,0.02,False
nflx,2024-03-15,puts,70.0,0.02,False
nflx,2024-03-15,puts,75.0,0.02,False
nflx,2024-03-15,puts,80.0,0.03,False
nflx,2024-03-15,puts,85.0,0.04,False
nflx,2024-03-15,puts,90.0,0.05,False
nflx,2024-03-15,puts,95.0,0.01,False
nflx,2024-03-15,puts,100.0,0.01,False
nflx,2024-03-15,puts,105.0,0.11,False
nflx,2024-03-15,puts,110.0,0.16,False
nflx,2024-03-15,puts,115.0,0.05,False
nflx,2024-03-15,puts,120.0,0.11,False
nflx,2024-03-15,puts,125.0,0.04,False
nflx,2024-03-15,puts,130.0,0.27,False
nflx,2024-03-15,puts,135.0,0.25,False
nflx,2024-03-15,puts,140.0,0.28,False
nflx,2024-03-15,puts,145.0,0.26,False
nflx,2024-03-15,puts,150.0,0.1,False
nflx,2024-03-15,puts,155.0,0.1,False
nflx,2024-03-15,puts,160.0,0.09,False
nflx,2024-03-15,puts,165.0,0.3,False
nflx,2024-03-15,puts,170.0,0.27,False
nflx,2024-03-15,puts,175.0,0.27,False
nflx,2024-03-15,puts,180.0,0.12,False
nflx,2024-03-15,puts,185.0,0.12,False
nflx,2024-03-15,puts,190.0,0.48,False
nflx,2024-03-15,puts,195.0,0.32,False
nflx,2024-03-15,puts,200.0,0.17,False
nflx,2024-03-15,puts,205.0,0.21,False
nflx,2024-03-15,puts,210.0,0.27,False
nflx,2024-03-15,puts,215.0,0.33,False
nflx,2024-03-15,puts,220.0,0.29,False
nflx,2024-03-15,puts,225.0,0.4,False
nflx,2024-03-15,puts,230.0,0.43,False
nflx,2024-03-15,puts,235.0,0.55,False
nflx,2024-03-15,puts,240.0,0.49,False
nflx,2024-03-15,puts,245.0,0.56,False
nflx,2024-03-15,puts,250.0,0.66,False
nflx,2024-03-15,puts,255.0,1.15,False
nflx,2024-03-15,puts,260.0,1.13,False
nflx,2024-03-15,puts,265.0,1.82,False
nflx,2024-03-15,puts,270.0,1.05,False
nflx,2024-03-15,puts,275.0,1.47,False
nflx,2024-03-15,puts,280.0,1.96,False
nflx,2024-03-15,puts,285.0,2.22,False
nflx,2024-03-15,puts,290.0,2.2,False
nflx,2024-03-15,puts,295.0,1.83,False
nflx,2024-03-15,puts,300.0,2.08,False
nflx,2024-03-15,puts,305.0,2.27,False
nflx,2024-03-15,puts,310.0,2.56,False
nflx,2024-03-15,puts,315.0,2.85,False
nflx,2024-03-15,puts,320.0,3.15,False
nflx,2024-03-15,puts,325.0,3.95,False
nflx,2024-03-15,puts,330.0,3.92,False
nflx,2024-03-15,puts,335.0,4.3,False
nflx,2024-03-15,puts,340.0,4.73,False
nflx,2024-03-15,puts,345.0,5.27,False
nflx,2024-03-15,puts,350.0,5.82,False
nflx,2024-03-15,puts,355.0,6.4,False
nflx,2024-03-15,puts,360.0,7.11,False
nflx,2024-03-15,puts,365.0,7.85,False
nflx,2024-03-15,puts,370.0,8.85,False
nflx,2024-03-15,puts,375.0,9.63,False
nflx,2024-03-15,puts,380.0,10.45,False
nflx,2024-03-15,puts,385.0,14.5,False
nflx,2024-03-15,puts,390.0,12.65,False
nflx,2024-03-15,puts,395.0,14.44,False
nflx,2024-03-15,puts,400.0,15.15,False
nflx,2024-03-15,puts,405.0,16.4,False
nflx,2024-03-15,puts,410.0,18.05,False
nflx,2024-03-15,puts,415.0,19.05,False
nflx,2024-03-15,puts,420.0,20.85,False
nflx,2024-03-15,puts,425.0,23.0,False
nflx,2024-03-15,puts,430.0,24.92,False
nflx,2024-03-15,puts,435.0,29.1,False
nflx,2024-03-15,puts,440.0,28.21,False
nflx,2024-03-15,puts,445.0,31.1,True
nflx,2024-03-15,puts,450.0,33.7,True
nflx,2024-03-15,puts,455.0,35.9,True
nflx,2024-03-15,puts,460.0,38.4,True
nflx,2024-03-15,puts,465.0,40.8,True
nflx,2024-03-15,puts,470.0,44.05,True
nflx,2024-03-15,puts,475.0,47.25,True
nflx,2024-03-15,puts,480.0,50.45,True
nflx,2024-03-15,puts,485.0,53.65,True
nflx,2024-03-15,puts,490.0,56.95,True
nflx,2024-03-15,puts,495.0,65.42,True
nflx,2024-03-15,puts,500.0,64.58,True
nflx,2024-03-15,puts,505.0,79.78,True
nflx,2024-03-15,puts,510.0,79.53,True
nflx,2024-03-15,puts,515.0,87.55,True
nflx,2024-03-15,puts,520.0,87.34,True
nflx,2024-03-15,puts,525.0,110.09,True
nflx,2024-03-15,puts,530.0,119.93,True
nflx,2024-03-15,puts,535.0,130.54,True
nflx,2024-03-15,puts,540.0,154.15,True
nflx,2024-03-15,puts,545.0,100.59,True
nflx,2024-03-15,puts,550.0,104.98,True
nflx,2024-03-15,puts,555.0,132.43,True
nflx,2024-03-15,puts,560.0,154.0,True
nflx,2024-03-15,puts,565.0,178.15,True
nflx,2024-03-15,puts,570.0,166.88,True
nflx,2024-03-15,puts,575.0,164.03,True
nflx,2024-03-15,puts,580.0,168.55,True
nflx,2024-03-15,puts,585.0,168.69,True
nflx,2024-03-15,puts,590.0,213.55,True
nflx,2024-03-15,puts,595.0,178.8,True
nflx,2024-03-15,puts,600.0,178.53,True
nflx,2024-03-15,puts,605.0,172.97,True
nflx,2024-03-15,puts,610.0,170.47,True
nflx,2024-03-15,puts,615.0,175.68,True
nflx,2024-03-15,puts,620.0,204.2,True
nflx,2024-03-15,puts,625.0,179.83,True
nflx,2024-03-15,puts,630.0,160.25,True
nflx,2024-03-15,puts,635.0,164.4,True
nflx,2024-03-15,puts,640.0,228.8,True
nflx,2024-03-15,puts,645.0,199.73,True
nflx,2024-03-15,puts,650.0,177.95,True
nflx,2024-03-15,puts,655.0,180.55,True
nflx,2024-03-15,puts,660.0,222.0,True
nflx,2024-03-15,puts,665.0,231.45,True
nflx,2024-03-15,puts,670.0,199.05,True
nflx,2024-03-15,puts,675.0,205.6,True
nflx,2024-03-15,puts,685.0,268.73,True
nflx,2024-03-15,puts,695.0,278.34,True
nflx,2024-03-15,puts,700.0,283.68,True
nflx,2024-03-15,puts,710.0,293.73,True
nflx,2024-03-15,puts,740.0,294.69,True
nflx,2024-03-15,puts,745.0,299.76,True
nflx,2024-03-15,puts,750.0,304.28,True
nflx,2024-03-15,puts,755.0,309.7,True
nflx,2024-03-15,puts,760.0,314.42,True
nflx,2024-03-15,puts,765.0,319.51,True
nflx,2024-03-15,puts,770.0,325.35,True
nflx,2024-03-15,puts,775.0,335.33,True
nflx,2024-03-15,puts,800.0,364.54,True
nflx,2024-03-15,puts,805.0,369.57,True
nflx,2024-03-15,puts,850.0,374.1,True
nflx,2024-05-17,calls,190.0,226.85,True
nflx,2024-05-17,calls,195.0,211.85,True
nflx,2024-05-17,calls,200.0,210.27,True
nflx,2024-05-17,calls,205.0,212.95,True
nflx,2024-05-17,calls,235.0,184.58,True
nflx,2024-05-17,calls,250.0,164.55,True
nflx,2024-05-17,calls,255.0,166.08,True
nflx,2024-05-17,calls,260.0,186.85,True
nflx,2024-05-17,calls,265.0,182.27,True
nflx,2024-05-17,calls,270.0,177.75,True
nflx,2024-05-17,calls,275.0,173.15,True
nflx,2024-05-17,calls,280.0,168.7,True
nflx,2024-05-17,calls,285.0,164.15,True
nflx,2024-05-17,calls,290.0,159.75,True
nflx,2024-05-17,calls,295.0,152.85,True
nflx,2024-05-17,calls,300.0,137.15,True
nflx,2024-05-17,calls,305.0,145.5,True
nflx,2024-05-17,calls,310.0,134.15,True
nflx,2024-05-17,calls,315.0,133.2,True
nflx,2024-05-17,calls,320.0,134.17,True
nflx,2024-05-17,calls,325.0,127.33,True
nflx,2024-05-17,calls,330.0,121.15,True
nflx,2024-05-17,calls,335.0,128.14,True
nflx,2024-05-17,calls,340.0,124.81,True
nflx,2024-05-17,calls,345.0,116.05,True
nflx,2024-05-17,calls,350.0,117.04,True
nflx,2024-05-17,calls,355.0,97.2,True
nflx,2024-05-17,calls,360.0,100.75,True
nflx,2024-05-17,calls,365.0,90.75,True
nflx,2024-05-17,calls,370.0,96.65,True
nflx,2024-05-17,calls,375.0,97.67,True
nflx,2024-05-17,calls,380.0,64.05,True
nflx,2024-05-17,calls,385.0,85.94,True
nflx,2024-05-17,calls,390.0,81.03,True
nflx,2024-05-17,calls,395.0,79.9,True
nflx,2024-05-17,calls,400.0,79.58,True
nflx,2024-05-17,calls,405.0,76.85,True
nflx,2024-05-17,calls,410.0,67.72,True
nflx,2024-05-17,calls,415.0,65.15,True
nflx,2024-05-17,calls,420.0,66.88,True
nflx,2024-05-17,calls,425.0,64.04,True
nflx,2024-05-17,calls,430.0,62.05,True
nflx,2024-05-17,calls,435.0,54.0,True
nflx,2024-05-17,calls,440.0,55.22,True
nflx,2024-05-17,calls,445.0,53.05,False
nflx,2024-05-17,calls,450.0,50.77,False
nflx,2024-05-17,calls,455.0,48.0,False
nflx,2024-05-17,calls,460.0,45.85,False
nflx,2024-05-17,calls,465.0,44.15,False
nflx,2024-05-17,calls,470.0,40.65,False
nflx,2024-05-17,calls,475.0,38.85,False
nflx,2024-05-17,calls,480.0,36.35,False
nflx,2024-05-17,calls,485.0,34.5,False
nflx,2024-05-17,calls,490.0,33.43,False
nflx,2024-05-17,calls,495.0,30.75,False
nflx,2024-05-17,calls,500.0,29.58,False
nflx,2024-05-17,calls,505.0,27.95,False
nflx,2024-05-17,calls,510.0,24.39,False
nflx,2024-05-17,calls,515.0,21.92,False
nflx,2024-05-17,calls,520.0,23.25,False
nflx,2024-05-17,calls,525.0,19.6,False
nflx,2024-05-17,calls,530.0,20.72,False
nflx,2024-05-17,calls,535.0,16.6,False
nflx,2024-05-17,calls,540.0,18.26,False
nflx,2024-05-17,calls,545.0,17.19,False
nflx,2024-05-17,calls,550.0,16.1,False
nflx,2024-05-17,calls,560.0,12.15,False
nflx,2024-05-17,calls,570.0,10.75,False
nflx,2024-05-17,calls,580.0,10.1,False
nflx,2024-05-17,calls,585.0,9.0,False
nflx,2024-05-17,calls,595.0,8.0,False
nflx,2024-05-17,calls,610.0,7.5,False
nflx,2024-05-17,calls,620.0,5.8,False
nflx,2024-05-17,calls,625.0,5.5,False
nflx,2024-05-17,calls,630.0,5.25,False
nflx,2024-05-17,calls,635.0,4.8,False
nflx,2024-05-17,calls,640.0,3.97,False
nflx,2024-05-17,calls,665.0,2.98,False
nflx,2024-05-17,calls,720.0,1.75,False
nflx,2024-05-17,calls,730.0,1.54,False
nflx,2024-05-17,calls,735.0,1.3,False
nflx,2024-05-17,calls,745.0,1.34,False
nflx,2024-05-17,puts,150.0,0.61,False
nflx,2024-05-17,puts,155.0,0.5,False
nflx,2024-05-17,puts,170.0,0.44,False
nflx,2024-05-17,puts,205.0,1.45,False
nflx,2024-05-17,puts,210.0,0.83,False
nflx,2024-05-17,puts,220.0,1.22,False
nflx,2024-05-17,puts,260.0,4.15,False
nflx,2024-05-17,puts,265.0,4.85,False
nflx,2024-05-17,puts,270.0,3.76,False
nflx,2024-05-17,puts,275.0,4.14,False
nflx,2024-05-17,puts,280.0,7.8,False
nflx,2024-05-17,puts,285.0,6.85,False
nflx,2024-05-17,puts,290.0,4.15,False
nflx,2024-05-17,puts,295.0,5.3,False
nflx,2024-05-17,puts,300.0,4.77,False
nflx,2024-05-17,puts,305.0,5.25,False
nflx,2024-05-17,puts,310.0,7.0,False
nflx,2024-05-17,puts,315.0,7.24,False
nflx,2024-05-17,puts,320.0,6.95,False
nflx,2024-05-17,puts,325.0,7.7,False
nflx,2024-05-17,puts,330.0,9.45,False
nflx,2024-05-17,puts,335.0,8.93,False
nflx,2024-05-17,puts,340.0,9.45,False
nflx,2024-05-17,puts,345.0,10.2,False
nflx,2024-05-17,puts,350.0,10.95,False
nflx,2024-05-17,puts,355.0,12.9,False
nflx,2024-05-17,puts,360.0,15.19,False
nflx,2024-05-17,puts,365.0,14.16,False
nflx,2024-05-17,puts,370.0,15.24,False
nflx,2024-05-17,puts,375.0,16.4,False
nflx,2024-05-17,puts,380.0,17.28,False
nflx,2024-05-17,puts,385.0,19.15,False
nflx,2024-05-17,puts,390.0,23.05,False
nflx,2024-05-17,puts,395.0,21.2,False
nflx,2024-05-17,puts,400.0,22.68,False
nflx,2024-05-17,puts,405.0,28.1,False
nflx,2024-05-17,puts,410.0,28.7,False
nflx,2024-05-17,puts,415.0,27.85,False
nflx,2024-05-17,puts,420.0,29.4,False
nflx,2024-05-17,puts,425.0,31.08,False
nflx,2024-05-17,puts,430.0,34.25,False
nflx,2024-05-17,puts,435.0,35.41,False
nflx,2024-05-17,puts,440.0,38.55,False
nflx,2024-05-17,puts,445.0,45.45,True
nflx,2024-05-17,puts,450.0,48.0,True
nflx,2024-05-17,puts,455.0,44.69,True
nflx,2024-05-17,puts,460.0,53.85,True
nflx,2024-05-17,puts,465.0,50.12,True
nflx,2024-05-17,puts,470.0,52.9,True
nflx,2024-05-17,puts,485.0,66.2,True
nflx,2024-05-17,puts,495.0,83.56,True
nflx,2024-05-17,puts,500.0,87.25,True
nflx,2024-05-17,puts,505.0,81.22,True
nflx,2024-05-17,puts,510.0,78.02,True
nflx,2024-05-17,puts,530.0,93.35,True
nflx,2024-05-17,puts,535.0,105.42,True
nflx,2024-05-17,puts,540.0,100.58,True
nflx,2024-05-17,puts,545.0,133.35,True
nflx,2024-05-17,puts,550.0,118.65,True
nflx,2024-05-17,puts,555.0,141.3,True
nflx,2024-05-17,puts,580.0,172.66,True
nflx,2024-05-17,puts,600.0,164.07,True
nflx,2024-05-17,puts,625.0,188.44,True
nflx,2024-06-21,calls,5.0,441.54,True
nflx,2024-06-21,calls,10.0,416.33,True
nflx,2024-06-21,calls,15.0,326.0,True
nflx,2024-06-21,calls,20.0,367.1,True
nflx,2024-06-21,calls,25.0,411.83,True
nflx,2024-06-21,calls,30.0,374.54,True
nflx,2024-06-21,calls,35.0,370.0,True
nflx,2024-06-21,calls,40.0,180.0,True
nflx,2024-06-21,calls,45.0,317.4,True
nflx,2024-06-21,calls,50.0,247.0,True
nflx,2024-06-21,calls,55.0,278.91,True
nflx,2024-06-21,calls,60.0,376.0,True
nflx,2024-06-21,calls,65.0,171.03,True
nflx,2024-06-21,calls,70.0,166.51,True
nflx,2024-06-21,calls,75.0,218.25,True
nflx,2024-06-21,calls,80.0,159.77,True
nflx,2024-06-21,calls,85.0,243.55,True
nflx,2024-06-21,calls,90.0,317.0,True
nflx,2024-06-21,calls,95.0,151.89,True
nflx,2024-06-21,calls,100.0,350.1,True
nflx,2024-06-21,calls,105.0,231.8,True
nflx,2024-06-21,calls,110.0,178.58,True
nflx,2024-06-21,calls,115.0,186.35,True
nflx,2024-06-21,calls,120.0,220.0,True
nflx,2024-06-21,calls,125.0,183.5,True
nflx,2024-06-21,calls,130.0,309.07,True
nflx,2024-06-21,calls,135.0,278.6,True
nflx,2024-06-21,calls,140.0,248.0,True
nflx,2024-06-21,calls,145.0,180.75,True
nflx,2024-06-21,calls,150.0,236.28,True
nflx,2024-06-21,calls,155.0,281.66,True
nflx,2024-06-21,calls,160.0,292.52,True
nflx,2024-06-21,calls,165.0,279.17,True
nflx,2024-06-21,calls,170.0,275.2,True
nflx,2024-06-21,calls,175.0,274.0,True
nflx,2024-06-21,calls,180.0,228.77,True
nflx,2024-06-21,calls,185.0,263.78,True
nflx,2024-06-21,calls,190.0,264.5,True
nflx,2024-06-21,calls,195.0,256.35,True
nflx,2024-06-21,calls,200.0,177.16,True
nflx,2024-06-21,calls,205.0,154.8,True
nflx,2024-06-21,calls,210.0,194.86,True
nflx,2024-06-21,calls,215.0,175.41,True
nflx,2024-06-21,calls,220.0,189.5,True
nflx,2024-06-21,calls,225.0,194.3,True
nflx,2024-06-21,calls,230.0,220.0,True
nflx,2024-06-21,calls,235.0,208.92,True
nflx,2024-06-21,calls,240.0,179.52,True
nflx,2024-06-21,calls,245.0,165.0,True
nflx,2024-06-21,calls,250.0,197.91,True
nflx,2024-06-21,calls,260.0,188.95,True
nflx,2024-06-21,calls,270.0,161.57,True
nflx,2024-06-21,calls,275.0,185.18,True
nflx,2024-06-21,calls,280.0,171.05,True
nflx,2024-06-21,calls,285.0,166.75,True
nflx,2024-06-21,calls,290.0,162.3,True
nflx,2024-06-21,calls,295.0,158.2,True
nflx,2024-06-21,calls,300.0,161.78,True
nflx,2024-06-21,calls,305.0,147.9,True
nflx,2024-06-21,calls,310.0,145.65,True
nflx,2024-06-21,calls,315.0,141.35,True
nflx,2024-06-21,calls,320.0,136.9,True
nflx,2024-06-21,calls,325.0,131.11,True
nflx,2024-06-21,calls,330.0,127.0,True
nflx,2024-06-21,calls,335.0,120.26,True
nflx,2024-06-21,calls,340.0,121.68,True
nflx,2024-06-21,calls,345.0,114.41,True
nflx,2024-06-21,calls,350.0,112.76,True
nflx,2024-06-21,calls,355.0,96.95,True
nflx,2024-06-21,calls,360.0,112.7,True
nflx,2024-06-21,calls,365.0,81.91,True
nflx,2024-06-21,calls,370.0,102.8,True
nflx,2024-06-21,calls,375.0,95.05,True
nflx,2024-06-21,calls,380.0,90.24,True
nflx,2024-06-21,calls,385.0,86.3,True
nflx,2024-06-21,calls,390.0,83.18,True
nflx,2024-06-21,calls,395.0,70.4,True
nflx,2024-06-21,calls,400.0,84.94,True
nflx,2024-06-21,calls,405.0,74.0,True
nflx,2024-06-21,calls,410.0,77.5,True
nflx,2024-06-21,calls,415.0,66.0,True
nflx,2024-06-21,calls,420.0,65.23,True
nflx,2024-06-21,calls,425.0,62.75,True
nflx,2024-06-21,calls,430.0,65.79,True
nflx,2024-06-21,calls,435.0,56.65,True
nflx,2024-06-21,calls,440.0,60.5,True
nflx,2024-06-21,calls,445.0,57.4,False
nflx,2024-06-21,calls,450.0,55.4,False
nflx,2024-06-21,calls,455.0,46.5,False
nflx,2024-06-21,calls,460.0,49.15,False
nflx,2024-06-21,calls,465.0,47.8,False
nflx,2024-06-21,calls,470.0,45.96,False
nflx,2024-06-21,calls,475.0,40.45,False
nflx,2024-06-21,calls,480.0,40.4,False
nflx,2024-06-21,calls,485.0,38.5,False
nflx,2024-06-21,calls,490.0,37.3,False
nflx,2024-06-21,calls,495.0,31.9,False
nflx,2024-06-21,calls,500.0,33.5,False
nflx,2024-06-21,calls,505.0,31.7,False
nflx,2024-06-21,calls,510.0,29.29,False
nflx,2024-06-21,calls,515.0,25.45,False
nflx,2024-06-21,calls,520.0,26.96,False
